target_id,ens_gene,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,,,,
PA2882,PA2882,0.609256961,0.80927829,-0.198349085,0.388056628,4.610181973,0.180947039,0.01372322,0.197707194,0.2121587,0.2121587,,,,
PA1591,PA1591,0.609916896,0.809532596,0.237448977,0.465410938,4.218277109,0.036666269,0.015189224,0.009500356,0.309721788,0.309721788,,,,
PA3311,nbdA,0.610041695,0.809532596,-0.221913372,0.435112364,5.411143952,0.241960986,0.005514669,0.278469485,0.141260203,0.278469485,,,,
PA3531,bfrB,0.609952921,0.809532596,0.292995364,0.574342308,5.224379203,0.421596789,0.006072685,0.488730945,0.137970945,0.488730945,,,,
PA3574,nalD,0.609940471,0.809532596,0.217147587,0.425647354,4.687297309,0.231556726,0.009584555,0.26217895,0.195116098,0.26217895,,,,
PA3596,PA3596,0.610403916,0.809816377,-0.322292797,0.632570578,4.917689779,0.511336437,0.009303804,0.5909145,0.159850533,0.5909145,,,,
PA1132,PA1132,0.610557842,0.809823743,-0.235345189,0.462115968,4.237846422,0.06084734,0.016236856,0.03905206,0.304089897,0.304089897,,,,
PA1039,PA1039,0.610732772,0.809858958,0.1986127,0.390180494,4.581931291,0.079010636,0.00969851,0.074272158,0.218662717,0.218662717,,,,
PA3366,amiE,0.610931594,0.80992583,0.565193445,1.110958192,6.573098129,1.576906815,0.001940799,1.849401358,0.322141368,1.849401358,,,,
PA2030,PA2030,0.612361696,0.810247306,0.205939648,0.406428937,4.511538304,0.210944719,0.012579783,0.235196939,0.234658632,0.235196939,,,,
PA2379,PA2379,0.612274769,0.810247306,0.224020973,0.442004995,4.804124666,0.249497717,0.010068555,0.282984068,0.173943659,0.282984068,,,,
PA2483,PA2483,0.611882583,0.810247306,-0.320489028,0.631644836,6.344504219,0.509584203,0.001889061,0.596573736,0.267384315,0.596573736,,,,
PA2651,PA2651,0.612224247,0.810247306,0.214929791,0.424007387,5.77780036,0.229597162,0.003810273,0.265863124,0.170136963,0.265863124,,,,
PA2923,hisJ,0.612002779,0.810247306,-0.734728483,1.448549475,3.610886292,2.67990248,0.094161865,3.053281506,0.477905456,3.053281506,,,,
PA3259,PA3259,0.611731903,0.810247306,0.175788403,0.346310917,4.81976644,0.096754881,0.008174256,0.101181259,0.17172262,0.17172262,,,,
PA3720,PA3720,0.612226764,0.810247306,-0.215856763,0.425839104,4.408968672,0.126198069,0.014025834,0.126248948,0.25798258,0.25798258,,,,
PA4709,phuS,0.611641646,0.810247306,0.401862988,0.791487191,7.49671285,0.800190527,0.000666523,0.939011437,0.570290106,0.939011437,,,,
PA0892,aotP,0.612881064,0.810255143,-0.177989599,0.351782279,4.798310561,0.123048649,0.010814748,0.131115952,0.174811409,0.174811409,,,,
PA0994,cupC3,0.6126934,0.810255143,-0.166445383,0.328792331,5.675302013,0.009701354,0.003970462,-0.002232794,0.158186133,0.158186133,,,,
PA1792,PA1792,0.61296143,0.810255143,-0.156409311,0.309200514,5.311129651,0.082342337,0.00510875,0.08864522,0.138298688,0.138298688,,,,
PA3918,moaC,0.612678049,0.810255143,-0.163725863,0.323406281,5.617221983,0.027157344,0.004221896,0.019672474,0.152665538,0.152665538,,,,
PA2593,qteE,0.61336872,0.810400986,-0.342081154,0.677025514,3.394457972,0.58514211,0.055036663,0.632508656,0.538377052,0.632508656,,,,
PA5148,PA5148,0.613295722,0.810400986,0.181417087,0.358975441,4.742907672,0.123200641,0.009163137,0.132495605,0.184131914,0.184131914,,,,
PA0014,PA0014,0.614385069,0.811297037,0.287089907,0.56982183,3.674523735,0.053875243,0.026869855,0.009566468,0.460175522,0.460175522,,,,
PA1166,PA1166,0.61439276,0.811297037,-0.155997354,0.309633415,5.262346815,0.035740788,0.006011941,0.029538353,0.137797337,0.137797337,,,,
PA3131,PA3131,0.614806151,0.811297037,0.160768217,0.319475869,5.050430099,0.031045776,0.006594024,0.022520788,0.146503222,0.146503222,,,,
PA4480,mreC,0.615056066,0.811297037,-0.228646002,0.454682633,4.273188047,0.045217918,0.016065922,0.020851852,0.294038523,0.294038523,,,,
PA4713,PA4713,0.61508742,0.811297037,0.164909273,0.327965638,4.976131018,0.056639344,0.00788686,0.052714169,0.15345533,0.15345533,,,,
PA5085,dguR,0.61452524,0.811297037,-0.155764586,0.30928712,5.268432931,0.0549251,0.005669776,0.053888122,0.137818008,0.137818008,,,,
PA5123,PA5123,0.615046308,0.811297037,-0.167718973,0.333514685,4.931980749,0.024727147,0.008620493,0.011739821,0.158227575,0.158227575,,,,
PA1508,PA1508,0.615563166,0.811336334,0.258495751,0.51477964,3.977290656,0.152635243,0.020242239,0.145494294,0.377254877,0.377254877,,,,
PA4706,phuV,0.615461991,0.811336334,-0.218314152,0.434635754,5.463972483,0.240988207,0.004944227,0.278418131,0.143520039,0.278418131,,,,
PA4999,waaL,0.615281815,0.811336334,0.155104938,0.308636815,5.301179329,0.062909764,0.004748054,0.064867572,0.138136971,0.138136971,,,,
PA3497,PA3497,0.615743846,0.81137854,-0.303171976,0.6040588,4.000207291,0.465438415,0.031024352,0.516306199,0.371123708,0.516306199,,,,
PA0074,ppkA,0.616223519,0.811452573,0.429782746,0.857490808,5.662673245,0.937762546,0.00590832,1.097027409,0.156896143,1.097027409,,,,
PA0330,rpiA,0.61654339,0.811452573,0.221741177,0.442813493,5.849670521,0.250051293,0.002857384,0.291268301,0.179585321,0.291268301,,,,
PA0452,PA0452,0.616118402,0.811452573,0.242250317,0.483187212,4.876951036,0.297769423,0.008547016,0.341657806,0.164633986,0.341657806,,,,
PA1131,PA1131,0.61653653,0.811452573,0.240951911,0.481167647,6.6701131,0.080397678,0.001322967,0.077402446,0.345960489,0.345960489,,,,
PA5073,PA5073,0.616431268,0.811452573,0.34425178,0.687246528,5.848183993,0.602322135,0.003226393,0.705235293,0.179385299,0.705235293,,,,
PA0775,PA0775,0.617302897,0.811473798,-0.297065788,0.594516254,3.562114736,0.140052324,0.038649011,0.103323363,0.491525353,0.491525353,,,,
PA1036,PA1036,0.616994747,0.811473798,-0.154679056,0.309287539,5.277366354,0.037194479,0.005617186,0.031903809,0.137870987,0.137870987,,,,
PA2586,gacA,0.617213845,0.811473798,0.398102547,0.796519028,6.735970476,0.808876767,0.001342109,0.950321735,0.362516254,0.950321735,,,,
PA2796,tal,0.616977104,0.811473798,0.400671759,0.801120572,7.399812771,0.818314362,0.000705538,0.961985717,0.542685216,0.961985717,,,,
PA3330,PA3330,0.617094812,0.811473798,-0.604020156,1.208108032,3.908976443,1.860882126,0.06110231,2.128185216,0.395677072,2.128185216,,,,
PA0292,aguA,0.617506687,0.811546232,0.202551843,0.405600852,6.24273032,0.116009194,0.002056864,0.12756941,0.244711212,0.244711212,,,,
PA3101,xcpT,0.617761599,0.811685799,-0.41423224,0.830082734,5.978865796,0.878321318,0.002740812,1.030815205,0.197073853,1.030815205,,,,
PA2579,kynA,0.618084645,0.811719439,0.274435061,0.550447997,6.290986459,0.386185977,0.002144302,0.452345194,0.255233604,0.452345194,,,,
PA3067,PA3067,0.617982063,0.811719439,-0.18769422,0.376357696,4.653515914,0.052442853,0.010076637,0.042266008,0.202391036,0.202391036,,,,
PA1197,PA1197,0.620445325,0.813653426,-0.161396977,0.325910107,4.996050438,0.048676576,0.007881963,0.043195388,0.151444134,0.151444134,,,,
PA3003,PA3003,0.61978761,0.813653426,0.161255241,0.325012177,5.002123362,0.049786264,0.007598477,0.044883133,0.150850896,0.150850896,,,,
PA3613,PA3613,0.619881608,0.813653426,-0.186741189,0.37648056,6.062119367,0.06503749,0.002546288,0.065673472,0.210060129,0.210060129,,,,
PA4666,hemA,0.620241557,0.813653426,-0.154373793,0.311546504,5.200797061,0.113757308,0.00722719,0.126032719,0.138364645,0.138364645,,,,
PA4725,cbrA,0.620076578,0.813653426,-0.189056258,0.381360317,6.096516553,0.02990608,0.00214359,0.021835659,0.216009947,0.216009947,,,,
PA5363,PA5363,0.620749883,0.813653426,0.167652451,0.338837043,5.769080446,0.037656895,0.003180317,0.033350547,0.169035495,0.169035495,,,,
PA5378,cbcX,0.620599129,0.813653426,0.190107843,0.384055158,5.316309194,0.187840335,0.005288665,0.215958882,0.138393995,0.215958882,,,,
PA5409,PA5409,0.620684423,0.813653426,-0.336669882,0.680305309,5.435756359,0.589382359,0.005462727,0.688760242,0.142272236,0.688760242,,,,
PA1605,PA1605,0.621140504,0.813774573,0.171869096,0.347748001,4.811395929,0.114700337,0.008502688,0.123795613,0.17289032,0.17289032,,,,
PA4651,cupE4,0.621015918,0.813774573,-0.68208743,1.379595869,4.106672736,2.423514692,0.051165279,2.803761863,0.341978621,2.803761863,,,,
PA4631,PA4631,0.621501193,0.813856408,-0.152952832,0.309794271,5.33403607,0.079482093,0.00518379,0.085395862,0.138774945,0.138774945,,,,
PA5384,hocS,0.621381397,0.813856408,-0.588356485,1.191261855,3.336271676,1.806774776,0.102036626,2.026620586,0.554585325,2.026620586,,,,
PA4968,PA4968,0.622125423,0.814185406,0.15650658,0.317560427,5.074110001,0.067697429,0.006627978,0.068808443,0.144638959,0.144638959,,,,
PA5168,dctQ,0.621919373,0.814185406,-0.178285811,0.361537757,4.724194986,0.048083495,0.008397007,0.039787676,0.187667319,0.187667319,,,,
PA5469,PA5469,0.62219995,0.814185406,-0.243561565,0.494305538,4.089245631,0.05995387,0.019587116,0.033109383,0.346919831,0.346919831,,,,
PA0031,betC,0.625234252,0.814710376,-0.183866442,0.376431774,5.284977747,0.180183117,0.006074815,0.206476506,0.137936728,0.206476506,,,,
PA0076,tagF1,0.625084388,0.814710376,0.485026538,0.992570064,4.290901075,1.252809621,0.036009063,1.441783934,0.289077692,1.441783934,,,,
PA0263.1,PA0263.1,0.623140109,0.814710376,0.34043161,0.692772131,2.912721902,0.270813723,0.050457491,0.244599533,0.669442347,0.669442347,,,,
PA0625,PA0625,0.62376845,0.814710376,-0.159796403,0.325771711,5.649263302,0.06047562,0.003611962,0.062406979,0.15557885,0.15557885,,,,
PA0819,PA0819,0.625646281,0.814710376,-0.408742122,0.837820062,3.454139719,0.892451984,0.051349875,1.001563809,0.521711048,1.001563809,,,,
PA0872,phhA,0.62534389,0.814710376,0.48331475,0.989809287,8.850308105,1.245744855,0.000228515,1.469355122,0.934015546,1.469355122,,,,
PA1208,PA1208,0.622987974,0.814710376,-0.158769107,0.322950843,5.559117753,0.132718985,0.003820909,0.152624962,0.148319761,0.152624962,,,,
PA1343,PA1343,0.62305465,0.814710376,-0.403652825,0.82122418,2.695910694,0.858171666,0.157791208,0.853822524,0.724456254,0.853822524,,,,
PA1544,anr,0.625383221,0.814710376,0.45342612,0.92870419,6.433831282,1.096668341,0.002077099,1.29166011,0.288494217,1.29166011,,,,
PA1845,tsi1,0.62357914,0.814710376,-0.296964773,0.605082273,4.21298455,0.465805892,0.021905101,0.527281735,0.31125074,0.527281735,,,,
PA2088,PA2088,0.624490907,0.814710376,-0.311761279,0.636903197,4.510182595,0.515933348,0.015167787,0.593300738,0.234956358,0.593300738,,,,
PA2883,PA2883,0.625746394,0.814710376,0.471792912,0.967338776,6.491907965,1.189669734,0.001830037,1.401786423,0.30252714,1.401786423,,,,
PA3085,PA3085,0.625221176,0.814710376,0.484229111,0.991330068,5.091601391,1.249625715,0.00712602,1.466976937,0.14338699,1.466976937,,,,
PA3143,PA3143,0.624529092,0.814710376,0.413110296,0.844044107,4.803816169,0.906090581,0.01031194,1.058303743,0.173989137,1.058303743,,,,
PA3485,tsi3,0.62588505,0.814710376,-0.370385975,0.759724327,3.535324369,0.733772995,0.050757925,0.815013655,0.499013598,0.815013655,,,,
PA3957,PA3957,0.624451683,0.814710376,0.177268602,0.362104489,5.472201811,0.16677084,0.004173566,0.192505925,0.143897456,0.192505925,,,,
PA4003,pbpA,0.625747477,0.814710376,-0.233854227,0.479483617,5.706744887,0.292291786,0.004191395,0.340665413,0.161591384,0.340665413,,,,
PA4440,PA4440,0.625438504,0.814710376,-0.160360399,0.328501561,5.674796137,0.107067218,0.003736347,0.120454379,0.158133566,0.158133566,,,,
PA4565,proB,0.623952242,0.814710376,0.234936041,0.479210231,6.65836309,0.287545429,0.001424852,0.33730883,0.343038817,0.343038817,,,,
PA4724.1,PA4724.1,0.624512684,0.814710376,0.304995923,0.623121287,3.54465236,0.493842919,0.033538651,0.548881555,0.496405949,0.548881555,,,,
PA5325,sphA,0.625069374,0.814710376,-0.207745707,0.425117404,4.424890257,0.229817252,0.01671084,0.254376371,0.254118791,0.254376371,,,,
PA5501,znuB,0.624157748,0.814710376,0.263932106,0.538674001,5.805672284,0.369101662,0.003096629,0.43215789,0.173733824,0.43215789,,,,
PA3768,PA3768,0.626077583,0.814766679,0.258372837,0.530261978,6.959631776,0.265424396,0.000934458,0.305812341,0.42083219,0.42083219,,,,
PA1650,PA1650,0.62701327,0.815206867,-0.163704653,0.336885923,4.89918153,0.047549719,0.008239901,0.041147542,0.161998286,0.161998286,,,,
PA1976,ercS',0.626921484,0.815206867,-0.469016828,0.964927277,5.094685368,1.183294615,0.01103869,1.385588284,0.1431778,1.385588284,,,,
PA5293,PA5293,0.626657677,0.815206867,0.266368521,0.547591495,4.956607765,0.381113391,0.009414806,0.440369861,0.155516308,0.440369861,,,,
PA5550,glmR,0.62684665,0.815206867,-0.240673856,0.495040548,4.082379761,0.047953267,0.018746865,0.019473254,0.348850851,0.348850851,,,,
PA0154,pcaG,0.627636908,0.815500222,0.246366323,0.507913576,4.75816707,0.327780351,0.008374052,0.378590249,0.181385468,0.378590249,,,,
PA2395,pvdO,0.627687144,0.815500222,0.30671917,0.63243051,5.842573569,0.508185015,0.003760409,0.596192116,0.178631451,0.596192116,,,,
PA4140,PA4140,0.6276813,0.815500222,-0.412699942,0.850939969,5.071317973,0.92001497,0.012664241,1.073484006,0.144848862,1.073484006,,,,
PA0887,acsA,0.627968272,0.815611922,-0.24828242,0.512357225,6.852747768,0.237526381,0.001180585,0.272610831,0.392584304,0.392584304,,,,
PA3250,PA3250,0.628221422,0.815611922,0.154879075,0.319844953,5.579122368,0.112361571,0.003780849,0.127675792,0.149670342,0.149670342,,,,
PA3563,fruR,0.628143117,0.815611922,-0.159813217,0.32995939,5.69184111,0.026605969,0.003365533,0.020314329,0.159944265,0.159944265,,,,
PA3676,mexK,0.628674748,0.816006368,0.196013679,0.40532779,6.241675765,0.093505658,0.001949504,0.100524557,0.244486422,0.244486422,,,,
PA2008,fahA,0.629086344,0.816200691,-0.363474185,0.752513937,7.632437303,0.719166715,0.000546572,0.848869265,0.609149224,0.848869265,,,,
PA3029,moaB2,0.629123545,0.816200691,0.284906837,0.589917062,5.112191468,0.44195414,0.006371308,0.515631903,0.142058514,0.515631903,,,,
PA0093,tse6,0.629614971,0.816454739,-0.162079951,0.336078,4.908016894,0.062308382,0.008455584,0.059578676,0.160967049,0.160967049,,,,
PA0176,aer2,0.630458078,0.816454739,0.372957413,0.775246751,5.429769091,0.762938199,0.007211979,0.894299308,0.142018641,0.894299308,,,,
PA0812,PA0812,0.629787945,0.816454739,-0.17145503,0.355697131,4.767331153,0.043187537,0.009981737,0.032978873,0.179798936,0.179798936,,,,
PA0944,purN,0.629936407,0.816454739,0.193024031,0.400617428,4.952209844,0.203770672,0.007359724,0.233381762,0.155991842,0.233381762,,,,
PA1370,PA1370,0.630516072,0.816454739,0.188230506,0.391331125,5.680164345,0.194397276,0.003877797,0.225832277,0.158695106,0.225832277,,,,
PA1951,fapF,0.629717228,0.816454739,-0.190330165,0.39477357,4.565826007,0.141721539,0.011391923,0.152175411,0.222377334,0.222377334,,,,
PA3950,PA3950,0.63030477,0.816454739,-0.160667383,0.333821057,5.723723394,0.091990364,0.003619511,0.10168819,0.163535236,0.163535236,,,,
PA5141,hisA,0.630239235,0.816454739,-0.230804349,0.479453824,4.673814583,0.291832358,0.010187943,0.334626011,0.197974358,0.334626011,,,,
PA0293,aguB,0.631242929,0.817008277,-0.173306685,0.361072029,4.736027202,0.032515066,0.010148361,0.01923227,0.185411154,0.185411154,,,,
PA2762,PA2762,0.631185758,0.817008277,0.248501162,0.517647608,3.960350066,0.203096261,0.020135072,0.210577943,0.381803496,0.381803496,,,,
PA2137,PA2137,0.631756186,0.817478725,-0.299840835,0.625637533,3.385218679,0.234009604,0.046179555,0.212618253,0.540953929,0.540953929,,,,
PA1426,PA1426,0.632434858,0.817581586,-0.305660064,0.639051668,3.31317738,0.178091743,0.051577766,0.136001384,0.561002786,0.561002786,,,,
PA3151,hisF2,0.632207749,0.817581586,-0.27808313,0.581008146,4.818007175,0.428283626,0.012541121,0.493814577,0.171963997,0.493814577,,,,
PA3479,rhlA,0.63230827,0.817581586,0.333909956,0.697854929,8.057706937,0.54330569,0.000328238,0.636992928,0.730174014,0.730174014,,,,
PA3665,PA3665,0.632164943,0.817581586,-0.167491432,0.349901325,5.635527336,0.155333138,0.004605373,0.179041033,0.154288277,0.179041033,,,,
PA2748,PA2748,0.63284845,0.817922529,-0.194555063,0.407256254,5.381950913,0.21038469,0.004730197,0.244056289,0.140180681,0.244056289,,,,
PA3287,PA3287,0.633261993,0.818069576,-0.214951096,0.450498423,4.293594753,0.069069043,0.016094661,0.052915153,0.288328583,0.288328583,,,,
PA4951,orn,0.633140105,0.818069576,0.371013194,0.777297334,5.932115598,0.766324612,0.00371367,0.902573049,0.190687326,0.902573049,,,,
PA2554,PA2554,0.633426689,0.818088706,-0.276789738,0.580382311,5.175484795,0.427196121,0.006900969,0.498364472,0.139060003,0.498364472,,,,
PA1074,braC,0.634154476,0.818834902,0.409475605,0.860446096,7.697997307,0.938742062,0.000554546,1.109996681,0.627946366,1.109996681,,,,
PA1737,PA1737,0.634395127,0.818851987,-0.159700296,0.335822426,5.744255288,0.013034216,0.00319137,0.003537332,0.165973683,0.165973683,,,,
PA3110,PA3110,0.634467764,0.818851987,0.237812683,0.500186636,5.69918128,0.317190467,0.003383711,0.371896296,0.160748291,0.371896296,,,,
PA5319,radC,0.634652721,0.818897057,0.146880562,0.309099662,5.284044266,0.037078224,0.005386234,0.032871334,0.137927667,0.137927667,,,,
PA0601,agtR,0.635345503,0.819217549,0.31607673,0.66652406,4.989084488,0.563076537,0.008664047,0.657717437,0.152136318,0.657717437,,,,
PA0611,prtR,0.63535139,0.819217549,0.146714768,0.309388879,5.340379529,0.04467996,0.004651327,0.043126664,0.138930891,0.138930891,,,,
PA4802.1,PA4802.1,0.635179552,0.819217549,-0.332428947,0.700662757,2.87052408,0.281032416,0.055985178,0.253864465,0.680407271,0.680407271,,,,
PA3675,PA3675,0.635513381,0.819232885,0.146611777,0.309319877,5.242934656,0.042598234,0.005699377,0.039487786,0.137818802,0.137818802,,,,
PA3827,lptG,0.63606188,0.819626005,0.179700539,0.379746306,5.59193548,0.182736394,0.00394263,0.212368256,0.150617568,0.212368256,,,,
PA4154,PA4154,0.63626885,0.819626005,-0.310163905,0.655845836,5.121789826,0.545021008,0.009526633,0.635674009,0.141495502,0.635674009,,,,
PA4881,PA4881,0.636133772,0.819626005,-0.350607012,0.741066655,3.776110176,0.695893327,0.043060506,0.780709174,0.432032037,0.780709174,,,,
PA1026,PA1026,0.636931623,0.820092664,0.196110819,0.415494986,4.46014413,0.073107092,0.013058076,0.063903494,0.245896049,0.245896049,,,,
PA2897,PA2897,0.636908508,0.820092664,0.340342831,0.721026198,7.833650469,0.658604506,0.000421108,0.779397058,0.666766169,0.779397058,,,,
PA4564,PA4564,0.637118565,0.820139889,0.185246142,0.392694161,5.328382769,0.195345285,0.004362149,0.226950908,0.138644506,0.226950908,,,,
PA4854,purH,0.637673337,0.820660475,0.145601273,0.309162181,5.318717902,0.086177385,0.004931038,0.094840794,0.138440843,0.138440843,,,,
PA5274,rnk,0.637910377,0.820772003,0.289024237,0.614131859,5.853782809,0.477650032,0.002970796,0.562766115,0.180139204,0.562766115,,,,
PA0788,PA0788,0.638370586,0.820783665,0.196657033,0.418438619,6.314534783,0.151641134,0.002112938,0.172935734,0.260523379,0.260523379,,,,
PA1808,nppC,0.638169096,0.820783665,0.152795367,0.324916614,4.996375911,0.039484408,0.006944114,0.033656487,0.151412096,0.151412096,,,,
PA3865,PA3865,0.638271718,0.820783665,0.204095347,0.43413772,5.72496528,0.238667145,0.003222502,0.279490838,0.163680088,0.279490838,,,,
PA5265,PA5265,0.638846204,0.821201739,-0.17047643,0.363247071,5.966928763,0.046368033,0.002539922,0.044521789,0.19538273,0.19538273,,,,
PA1534,recR,0.639847092,0.821907608,0.150557325,0.321763775,5.600905368,0.056508503,0.003980434,0.058154879,0.151317456,0.151317456,,,,
PA2968,fabD,0.639770844,0.821907608,0.183959123,0.393058907,6.167567301,0.124263908,0.002437553,0.140201973,0.229305403,0.229305403,,,,
